split,reference_time,radar_time,radar_path,valid_cells,nan_cells,nan_ratio,all_nan,max(x),sum(x),sum(x**2),log(sum(x)),log(sum(x**2)),p95(x),p99(x)
train,2023-01-01 05:00:00,2023-01-01 05:15:00,/home/sajib/Desktop/radar_de/2301/01/230101_0515.npy,526470,463530,0.4682121212121212,False,4.91796875,8881.560546875,8627.4775390625,9.091845512390137,9.062823295593262,0.0,0.47998046875
train,2023-01-01 05:05:00,2023-01-01 05:20:00,/home/sajib/Desktop/radar_de/2301/01/230101_0520.npy,526470,463530,0.4682121212121212,False,6.359375,9288.869140625,9026.8427734375,9.136679649353027,9.108068466186523,0.0,0.599609375
train,2023-01-01 05:10:00,2023-01-01 05:25:00,/home/sajib/Desktop/radar_de/2301/01/230101_0525.npy,526470,463530,0.4682121212121212,False,5.28125,9198.3935546875,8403.326171875,9.126893043518066,9.03650188446045,0.0,0.599609375
train,2023-01-01 05:15:00,2023-01-01 05:30:00,/home/sajib/Desktop/radar_de/2301/01/230101_0530.npy,526470,463530,0.4682121212121212,False,5.87890625,9095.2822265625,8643.32421875,9.115620613098145,9.064658164978027,0.0,0.47998046875
train,2023-01-01 05:20:00,2023-01-01 05:35:00,/home/sajib/Desktop/radar_de/2301/01/230101_0535.npy,526470,463530,0.4682121212121212,False,7.921875,9642.779296875,11575.6396484375,9.174068450927734,9.356744766235352,0.0,0.47998046875
train,2023-01-01 05:25:00,2023-01-01 05:40:00,/home/sajib/Desktop/radar_de/2301/01/230101_0540.npy,526470,463530,0.4682121212121212,False,6.9609375,9776.9130859375,11993.6259765625,9.187881469726562,9.392213821411133,0.0,0.599609375
train,2023-01-01 05:30:00,2023-01-01 05:45:00,/home/sajib/Desktop/radar_de/2301/01/230101_0545.npy,526470,463530,0.4682121212121212,False,9.2421875,9719.607421875,12472.234375,9.182003021240234,9.431340217590332,0.0,0.599609375
train,2023-01-01 05:35:00,2023-01-01 05:50:00,/home/sajib/Desktop/radar_de/2301/01/230101_0550.npy,526470,463530,0.4682121212121212,False,7.921875,7647.20947265625,7091.5986328125,8.94222640991211,8.866806983947754,0.0,0.47998046875
train,2023-01-01 05:40:00,2023-01-01 05:55:00,/home/sajib/Desktop/radar_de/2301/01/230101_0555.npy,526470,463530,0.4682121212121212,False,5.3984375,7582.39501953125,6821.740234375,8.9337158203125,8.82801628112793,0.0,0.47998046875
train,2023-01-01 05:45:00,2023-01-01 06:00:00,/home/sajib/Desktop/radar_de/2301/01/230101_0600.npy,526470,463530,0.4682121212121212,False,4.6796875,7881.8525390625,7121.7158203125,8.972445487976074,8.871044158935547,0.0,0.47998046875
train,2023-01-01 05:50:00,2023-01-01 06:05:00,/home/sajib/Desktop/radar_de/2301/01/230101_0605.npy,526470,463530,0.4682121212121212,False,6.359375,8376.921875,8128.68701171875,9.033354759216309,9.003277778625488,0.0,0.47998046875
train,2023-01-01 05:55:00,2023-01-01 06:10:00,/home/sajib/Desktop/radar_de/2301/01/230101_0610.npy,526470,463530,0.4682121212121212,False,5.87890625,8958.9833984375,8329.9091796875,9.100523948669434,9.027728080749512,0.0,0.47998046875
train,2023-01-01 06:00:00,2023-01-01 06:15:00,/home/sajib/Desktop/radar_de/2301/01/230101_0615.npy,526470,463530,0.4682121212121212,False,5.51953125,8837.5302734375,7822.310546875,9.086875915527344,8.964862823486328,0.0,0.47998046875
train,2023-01-01 06:05:00,2023-01-01 06:20:00,/home/sajib/Desktop/radar_de/2301/01/230101_0620.npy,526470,463530,0.4682121212121212,False,6.0,9223.7099609375,8149.4326171875,9.129640579223633,9.005825996398926,0.0,0.47998046875
train,2023-01-01 06:10:00,2023-01-01 06:25:00,/home/sajib/Desktop/radar_de/2301/01/230101_0625.npy,526470,463530,0.4682121212121212,False,6.1171875,10146.251953125,9756.857421875,9.224958419799805,9.18582820892334,0.0,0.599609375
train,2023-01-01 06:15:00,2023-01-01 06:30:00,/home/sajib/Desktop/radar_de/2301/01/230101_0630.npy,526470,463530,0.4682121212121212,False,8.8828125,11778.654296875,12773.697265625,9.374129295349121,9.455222129821777,0.1199951171875,0.599609375
train,2023-01-01 06:20:00,2023-01-01 06:35:00,/home/sajib/Desktop/radar_de/2301/01/230101_0635.npy,526470,463530,0.4682121212121212,False,8.0390625,12788.37109375,12281.16796875,9.456369400024414,9.41590404510498,0.1199951171875,0.7197265625
train,2023-01-01 06:25:00,2023-01-01 06:40:00,/home/sajib/Desktop/radar_de/2301/01/230101_0640.npy,526470,463530,0.4682121212121212,False,4.796875,14103.94140625,12510.14453125,9.554280281066895,9.434374809265137,0.1199951171875,0.7197265625
train,2023-01-01 06:30:00,2023-01-01 06:45:00,/home/sajib/Desktop/radar_de/2301/01/230101_0645.npy,526470,463530,0.4682121212121212,False,5.28125,15742.296875,14111.330078125,9.664170265197754,9.554803848266602,0.1199951171875,0.83984375
train,2023-01-01 06:35:00,2023-01-01 06:50:00,/home/sajib/Desktop/radar_de/2301/01/230101_0650.npy,526470,463530,0.4682121212121212,False,6.59765625,18043.71875,21404.96875,9.80060863494873,9.97142505645752,0.1199951171875,0.9599609375
train,2023-01-01 06:40:00,2023-01-01 06:55:00,/home/sajib/Desktop/radar_de/2301/01/230101_0655.npy,526470,463530,0.4682121212121212,False,7.796875,17913.63671875,21781.3125,9.793373107910156,9.988853454589844,0.1199951171875,0.9599609375
train,2023-01-01 06:45:00,2023-01-01 07:00:00,/home/sajib/Desktop/radar_de/2301/01/230101_0700.npy,526470,463530,0.4682121212121212,False,7.6796875,17452.560546875,19559.796875,9.767298698425293,9.881282806396484,0.1199951171875,0.9599609375
train,2023-01-01 06:50:00,2023-01-01 07:05:00,/home/sajib/Desktop/radar_de/2301/01/230101_0705.npy,526470,463530,0.4682121212121212,False,7.44140625,16714.986328125,17825.486328125,9.72412109375,9.788440704345703,0.1199951171875,0.83984375
train,2023-01-01 06:55:00,2023-01-01 07:10:00,/home/sajib/Desktop/radar_de/2301/01/230101_0710.npy,526470,463530,0.4682121212121212,False,6.8359375,16200.111328125,16066.6044921875,9.692834854125977,9.684560775756836,0.1199951171875,0.83984375
train,2023-01-01 07:00:00,2023-01-01 07:15:00,/home/sajib/Desktop/radar_de/2301/01/230101_0715.npy,526470,463530,0.4682121212121212,False,6.48046875,15698.6884765625,15180.984375,9.661396026611328,9.627864837646484,0.1199951171875,0.83984375
train,2023-01-01 07:05:00,2023-01-01 07:20:00,/home/sajib/Desktop/radar_de/2301/01/230101_0720.npy,526470,463530,0.4682121212121212,False,6.2421875,15574.6357421875,15509.9912109375,9.653463363647461,9.649304389953613,0.1199951171875,0.83984375
train,2023-01-01 07:10:00,2023-01-01 07:25:00,/home/sajib/Desktop/radar_de/2301/01/230101_0725.npy,526470,463530,0.4682121212121212,False,7.796875,15596.16015625,16348.67578125,9.654844284057617,9.701963424682617,0.1199951171875,0.83984375
train,2023-01-01 07:15:00,2023-01-01 07:30:00,/home/sajib/Desktop/radar_de/2301/01/230101_0730.npy,526470,463530,0.4682121212121212,False,8.640625,16452.15234375,20331.6640625,9.708271980285645,9.919983863830566,0.1199951171875,0.83984375
train,2023-01-01 07:20:00,2023-01-01 07:35:00,/home/sajib/Desktop/radar_de/2301/01/230101_0735.npy,526470,463530,0.4682121212121212,False,7.921875,17192.677734375,24431.751953125,9.752297401428223,10.103679656982422,0.1199951171875,0.83984375
train,2023-01-01 07:25:00,2023-01-01 07:40:00,/home/sajib/Desktop/radar_de/2301/01/230101_0740.npy,526470,463530,0.4682121212121212,False,8.40625,17724.14453125,27645.5,9.782739639282227,10.227254867553711,0.1199951171875,0.9599609375
train,2023-01-01 07:30:00,2023-01-01 07:45:00,/home/sajib/Desktop/radar_de/2301/01/230101_0745.npy,526470,463530,0.4682121212121212,False,7.921875,18362.876953125,29196.611328125,9.818140983581543,10.281842231750488,0.1199951171875,0.9599609375
train,2023-01-01 07:35:00,2023-01-01 07:50:00,/home/sajib/Desktop/radar_de/2301/01/230101_0750.npy,526470,463530,0.4682121212121212,False,8.515625,19074.4453125,31212.099609375,9.856157302856445,10.348592758178711,0.1199951171875,1.080078125
train,2023-01-01 07:40:00,2023-01-01 07:55:00,/home/sajib/Desktop/radar_de/2301/01/230101_0755.npy,526470,463530,0.4682121212121212,False,9.1171875,19224.94921875,33620.17578125,9.86401653289795,10.422911643981934,0.1199951171875,1.080078125
train,2023-01-01 07:45:00,2023-01-01 08:00:00,/home/sajib/Desktop/radar_de/2301/01/230101_0800.npy,526470,463530,0.4682121212121212,False,8.8828125,19445.958984375,35572.71875,9.875446319580078,10.479362487792969,0.1199951171875,1.080078125
train,2023-01-01 07:50:00,2023-01-01 08:05:00,/home/sajib/Desktop/radar_de/2301/01/230101_0805.npy,526470,463530,0.4682121212121212,False,10.203125,19835.7578125,37745.4296875,9.895292282104492,10.53864574432373,0.1199951171875,1.19921875
train,2023-01-01 07:55:00,2023-01-01 08:10:00,/home/sajib/Desktop/radar_de/2301/01/230101_0810.npy,526470,463530,0.4682121212121212,False,12.359375,20250.107421875,40991.83203125,9.91596508026123,10.621152877807617,0.1199951171875,1.080078125
train,2023-01-01 08:00:00,2023-01-01 08:15:00,/home/sajib/Desktop/radar_de/2301/01/230101_0815.npy,526470,463530,0.4682121212121212,False,15.9609375,19930.015625,42284.32421875,9.900032043457031,10.65219497680664,0.1199951171875,1.080078125
train,2023-01-01 08:05:00,2023-01-01 08:20:00,/home/sajib/Desktop/radar_de/2301/01/230101_0820.npy,526470,463530,0.4682121212121212,False,12.234375,19312.576171875,39780.0625,9.868563652038574,10.591146469116211,0.1199951171875,0.9599609375
train,2023-01-01 08:10:00,2023-01-01 08:25:00,/home/sajib/Desktop/radar_de/2301/01/230101_0825.npy,526470,463530,0.4682121212121212,False,10.4375,19122.87109375,40790.4609375,9.858692169189453,10.616228103637695,0.1199951171875,0.9599609375
train,2023-01-01 08:15:00,2023-01-01 08:30:00,/home/sajib/Desktop/radar_de/2301/01/230101_0830.npy,526470,463530,0.4682121212121212,False,10.3203125,18252.837890625,38282.55859375,9.81213092803955,10.552775382995605,0.1199951171875,0.9599609375
train,2023-01-01 08:20:00,2023-01-01 08:35:00,/home/sajib/Desktop/radar_de/2301/01/230101_0835.npy,526470,463530,0.4682121212121212,False,12.484375,17218.97265625,34941.79296875,9.753825187683105,10.461467742919922,0.1199951171875,0.83984375
train,2023-01-01 08:25:00,2023-01-01 08:40:00,/home/sajib/Desktop/radar_de/2301/01/230101_0840.npy,526470,463530,0.4682121212121212,False,12.484375,16165.380859375,30661.560546875,9.690689086914062,10.33079719543457,0.0,0.83984375
train,2023-01-01 08:30:00,2023-01-01 08:45:00,/home/sajib/Desktop/radar_de/2301/01/230101_0845.npy,526470,463530,0.4682121212121212,False,9.2421875,14735.1181640625,26339.767578125,9.59805679321289,10.178873062133789,0.0,0.83984375
train,2023-01-01 08:35:00,2023-01-01 08:50:00,/home/sajib/Desktop/radar_de/2301/01/230101_0850.npy,526470,463530,0.4682121212121212,False,17.40625,16836.4375,44821.91015625,9.73136043548584,10.710474967956543,0.0,0.83984375
train,2023-01-01 08:40:00,2023-01-01 08:55:00,/home/sajib/Desktop/radar_de/2301/01/230101_0855.npy,526470,463530,0.4682121212121212,False,14.515625,13883.556640625,33739.33984375,9.538532257080078,10.4264497756958,0.0,0.7197265625
train,2023-01-01 08:45:00,2023-01-01 09:00:00,/home/sajib/Desktop/radar_de/2301/01/230101_0900.npy,526470,463530,0.4682121212121212,False,12.71875,11977.845703125,29134.1328125,9.390897750854492,10.27970027923584,0.0,0.599609375
train,2023-01-01 08:50:00,2023-01-01 09:05:00,/home/sajib/Desktop/radar_de/2301/01/230101_0905.npy,526470,463530,0.4682121212121212,False,10.796875,10760.60546875,24076.974609375,9.283740043640137,10.0890531539917,0.0,0.47998046875
train,2023-01-01 08:55:00,2023-01-01 09:10:00,/home/sajib/Desktop/radar_de/2301/01/230101_0910.npy,526470,463530,0.4682121212121212,False,11.7578125,9852.890625,20563.42578125,9.195621490478516,9.931318283081055,0.0,0.47998046875
train,2023-01-01 09:00:00,2023-01-01 09:15:00,/home/sajib/Desktop/radar_de/2301/01/230101_0915.npy,526470,463530,0.4682121212121212,False,10.4375,9065.15625,17319.158203125,9.112303733825684,9.759626388549805,0.0,0.47998046875
train,2023-01-01 09:05:00,2023-01-01 09:20:00,/home/sajib/Desktop/radar_de/2301/01/230101_0920.npy,526470,463530,0.4682121212121212,False,12.234375,8676.048828125,16405.365234375,9.068436622619629,9.705424308776855,0.0,0.47998046875
train,2023-01-01 09:10:00,2023-01-01 09:25:00,/home/sajib/Desktop/radar_de/2301/01/230101_0925.npy,526470,463530,0.4682121212121212,False,10.4375,8370.1630859375,15312.9296875,9.032547950744629,9.636518478393555,0.0,0.47998046875
train,2023-01-01 09:15:00,2023-01-01 09:30:00,/home/sajib/Desktop/radar_de/2301/01/230101_0930.npy,526470,463530,0.4682121212121212,False,10.078125,8108.92626953125,15816.9912109375,9.00084400177002,9.668903350830078,0.0,0.35986328125
train,2023-01-01 09:20:00,2023-01-01 09:35:00,/home/sajib/Desktop/radar_de/2301/01/230101_0935.npy,526470,463530,0.4682121212121212,False,9.71875,7945.494140625,15747.083984375,8.980485916137695,9.664473533630371,0.0,0.35986328125
train,2023-01-01 09:25:00,2023-01-01 09:40:00,/home/sajib/Desktop/radar_de/2301/01/230101_0940.npy,526470,463530,0.4682121212121212,False,8.40625,7018.55810546875,10474.2109375,8.85645580291748,9.256767272949219,0.0,0.35986328125
train,2023-01-01 09:30:00,2023-01-01 09:45:00,/home/sajib/Desktop/radar_de/2301/01/230101_0945.npy,526470,463530,0.4682121212121212,False,6.9609375,5935.208984375,7146.427734375,8.688825607299805,8.874507904052734,0.0,0.35986328125
train,2023-01-01 09:35:00,2023-01-01 09:50:00,/home/sajib/Desktop/radar_de/2301/01/230101_0950.npy,526470,463530,0.4682121212121212,False,12.84375,6937.4150390625,11860.361328125,8.844828605651855,9.381041526794434,0.0,0.35986328125
train,2023-01-01 09:40:00,2023-01-01 09:55:00,/home/sajib/Desktop/radar_de/2301/01/230101_0955.npy,526470,463530,0.4682121212121212,False,7.796875,5732.9599609375,7367.71533203125,8.65416145324707,8.904998779296875,0.0,0.35986328125
